perfume_index,similar_perfume_index,rounded_percentage_match
3440,6118,55
3441,7296,56
3441,2990,56
3441,8965,55
3442,2377,64
3442,1364,64
3442,9325,61
3443,3446,54
3443,7277,53
3443,1597,51
3444,1725,76
3444,10052,72
3444,8137,71
3445,2422,72
3445,2869,70
3445,6047,67
3446,7277,65
3446,7338,56
3446,3443,54
3447,204,59
3447,8396,56
3447,8783,56
3448,1446,69
3448,5355,56
3448,5364,56
3449,9793,49
3449,9794,49
3449,1571,42
3450,8193,53
3450,8515,48
3450,8961,47
3451,4790,67
3451,4935,59
3451,6119,54
3452,3278,47
3452,7110,39
3452,1685,38
3453,3464,54
3453,2735,49
3453,3768,48
3454,9361,64
3454,2742,57
3454,6008,56
3455,10349,55
3455,6733,55
3455,3652,49
3456,6215,68
3456,1910,61
3456,3048,61
3457,9896,49
3457,3453,46
3457,6970,42
3458,6773,63
3458,9963,57
3458,9724,50
3459,5744,62
3459,21,54
3459,10365,50
3460,3238,54
3460,10598,53
3460,5742,52
3461,198,47
3461,2299,46
3461,2302,46
3462,8299,63
3462,10604,58
3462,6577,56
3463,4842,57
3463,2037,48
3463,7603,48
3464,3453,54
3464,993,43
3464,2735,39
3465,4514,52
3465,6533,46
3465,3359,43
3466,3360,65
3466,6069,61
3466,4117,60
3467,2597,72
3467,6733,58
3467,4184,50
3468,7491,65
3468,5824,59
3468,4935,57
3469,10052,67
3469,8137,65
3469,7675,64
3470,1915,61
3470,7393,59
3470,10338,59
3471,4267,60
3471,8016,56
3471,8900,52
3472,1564,59
3472,8934,57
3472,9874,57
3473,6605,68
3473,10345,68
3473,6553,67
3474,4232,69
3474,478,53
3474,10004,52
3475,2309,47
3475,7596,46
3475,10578,45
3476,9988,58
3476,10170,50
3476,5868,48
3477,3482,62
3477,3483,62
3477,4873,54
3478,4596,62
3478,1345,59
3478,8689,57
3479,9914,73
3479,1449,69
3479,4180,68
3480,3606,72
3480,1295,59
3480,2106,57
3481,8377,68
3481,5085,67
3481,7463,67
3482,3483,100
3482,3477,62
3482,1667,61
3483,3483,100
3483,3477,62
3483,1667,61
3484,920,48
3484,1922,47
3484,2828,45
3485,9914,69
3485,2976,68
3485,4180,67
3486,10655,75
3486,9248,64
3486,1285,59
3487,425,49
3487,426,49
3487,8846,49
3488,1213,54
3488,8393,50
3488,5658,50
3489,9120,67
3489,7002,60
3489,4592,54
3490,9964,73
3490,7426,68
3490,5615,67
3491,8579,64
3491,256,46
3491,10260,46
3492,9091,74
3492,4651,71
3492,10363,71
3493,5037,65
3493,6353,61
3493,9869,55
3494,3618,46
3494,6904,45
3494,1106,43
3495,3359,54
3495,6523,50
3495,5213,48
3496,894,69
3496,7982,69
3496,9141,68
3497,2818,70
3497,5020,65
3497,3732,63
3498,104,57
3498,2224,55
3498,9948,52
3499,9540,85
3499,8600,79
3499,7869,70
3500,9581,27
3500,9935,25
3500,574,25
3501,8531,61
3501,5058,53
3501,2399,52
3502,9904,57
3502,5347,55
3502,1321,54
3503,9096,83
3503,2168,67
3503,4973,64
3504,4616,52
3504,7508,50
3504,5567,48
3505,9999,69
3505,5167,67
3505,2869,67
3506,211,76
3506,2565,65
3506,8657,62
3507,10480,77
3507,5321,76
3507,8080,74
3508,868,66
3508,794,58
3508,3966,56
3509,2057,63
3509,3318,62
3509,10399,61
3510,4168,66
3510,10421,62
3510,1635,54
3511,5133,60
3511,8838,52
3511,7386,52
3512,3544,61
3512,3360,60
3512,6713,58
3513,9055,54
3513,430,51
3513,6764,48
3514,5224,55
3514,5555,55
3514,3656,53
3515,8375,57
3515,2127,57
3515,6164,56
3516,3240,60
3516,5333,58
3516,5131,52
3517,1736,57
3517,9,52
3517,218,51
3518,3692,60
3518,5694,59
3518,6672,59
3519,8808,51
3519,5691,50
3519,2779,47
3520,3382,56
3520,4451,51
3520,4508,48
3521,1714,57
3521,870,47
3521,9178,47
3522,9900,83
3522,6430,64
3522,1898,60
3523,10697,55
3523,3842,46
3523,7042,42
3524,5998,61
3524,5999,61
3524,4949,58
3525,2876,59
3525,4639,55
3525,10255,55
3526,6416,69
3526,4236,68
3526,6407,68
3527,7070,50
3527,1269,47
3527,3515,47
3528,4115,64
3528,5238,63
3528,3284,62
3529,7800,77
3529,4436,65
3529,8034,64
3530,9193,57
3530,10236,56
3530,7523,56
3531,8061,64
3531,7244,61
3531,766,57
3532,10590,65
3532,9108,57
3532,10148,57
3533,1857,58
3533,7500,55
3533,2165,54
3534,8155,62
3534,963,61
3534,4763,60
3535,3005,58
3535,5591,55
3535,2660,53
3536,3537,87
3536,7980,61
3536,3612,59
3537,3536,87
3537,7980,67
3537,3612,63
3538,1289,58
3538,9361,50
3538,3001,46
3539,7480,76
3539,8389,66
3539,2885,63
3540,7540,72
3540,3137,58
3540,10233,54
3541,2885,55
3541,3915,55
3541,8389,55
3542,9785,59
3542,1363,53
3542,4920,51
3543,3554,96
3543,3555,78
3543,3586,70
3544,3512,61
3544,1514,57
3544,9075,55
3545,2370,66
3545,10471,65
3545,9161,62
3546,7245,57
3546,1642,51
3546,3253,44
3547,5043,55
3547,3518,46
3547,986,45
3548,8671,72
3548,5132,64
3548,1674,63
3549,9840,67
3549,7227,51
3549,10201,43
3550,5328,79
3550,8306,59
3550,6784,53
3551,7243,56
3551,2754,55
3551,761,54
3552,7283,53
3552,5328,45
3552,10066,44
3553,6768,46
3553,10289,46
3553,7431,46
3554,3543,96
3554,3586,76
3554,3555,75
3555,3586,90
3555,2020,86
3555,4387,83
3556,4410,64
3556,6145,62
3556,7980,60
3557,4898,64
3557,225,49
3557,2305,48
3558,3568,84
3558,3562,83
3558,3559,81
3559,3568,90
3559,3562,90
3559,3572,87
3560,3568,76
3560,3562,75
3560,3559,73
3561,3568,81
3561,3562,81
3561,3559,79
3562,3568,93
3562,3559,90
3562,3572,90
3563,3568,76
3563,3562,75
3563,3559,74
3564,5037,60
3564,9869,54
3564,3575,53
3565,6594,82
3565,2935,79
3565,4714,77
3566,6168,60
3566,6165,56
3566,8022,53
3567,3575,58
3567,3573,58
3567,3564,52
3568,3562,93
3568,3559,90
3568,3574,90
3569,3573,67
3569,3575,67
3569,9869,54
3570,4654,73
3570,1784,67
3570,4560,61
3571,6202,58
3571,3569,49
3571,5626,46
3572,3572,100
3572,3568,90
3572,3562,90
3573,3573,100
3573,3569,67
3573,5037,62
3574,3572,100
3574,3568,90
3574,3562,90
3575,3573,100
3575,3569,67
3575,5037,62
3576,3584,87
3576,2592,64
3576,7745,63
3577,8961,67
3577,1632,64
3577,724,63
3578,2243,83
3578,961,61
3578,25,60
3579,5443,61
3579,8279,61
3579,2517,60
3580,7417,72
3580,10783,69
3580,6819,63
3581,8671,62
3581,5132,62
3581,3548,59
3582,3152,64
3582,7551,64
3582,3968,63
3583,607,57
3583,8815,54
3583,10656,54
3584,3576,87
3584,6838,66
3584,3238,60
3585,1694,52
3585,1111,48
3585,8666,45
3586,3555,90
3586,3817,82
3586,2020,77
3587,1611,62
3587,9851,58
3587,10552,53
3588,3592,77
3588,8080,75
3588,3507,74
3589,176,65
3589,444,63
3589,4928,62
3590,7823,56
3590,9097,56
3590,7806,55
3591,3355,60
3591,984,56
3591,367,52
3592,3588,77
3592,985,74
3592,10480,73
3593,6234,60
3593,5460,57
3593,701,53
3594,4655,58
3594,5706,56
3594,21,56
3595,3922,77
3595,9514,71
3595,122,68
3596,10399,74
3596,6119,67
3596,9782,64
3597,6483,68
3597,9280,64
3597,1785,63
3598,6747,64
3598,3194,63
3598,1521,61
3599,6419,74
3599,6420,63
3599,3087,62
3600,3251,49
3600,9463,48
3600,6064,47
3601,10654,66
3601,496,66
3601,9277,66
3602,10792,40
3602,2107,37
3602,5448,37
3603,5001,42
3603,2564,42
3603,3203,41
3604,1213,49
3604,2662,47
3604,3488,46
3605,9484,59
3605,9304,55
3605,10583,52
3606,3480,72
3606,6900,58
3606,6888,56
3607,1521,83
3607,5404,81
3607,10589,81
3608,6747,85
3608,4579,85
3608,1521,84
3609,4837,59
3609,5569,48
3609,5568,40
3610,2948,48
3610,2162,47
3610,3849,44
3611,5924,61
3611,2697,45
3611,3753,42
3612,3537,63
3612,3536,59
3612,7980,59
3613,4849,58
3613,7320,54
3613,3451,53
3614,4185,52
3614,2070,48
3614,48,47
3615,2443,49
3615,8588,47
3615,9756,46
3616,9033,70
3616,7529,69
3616,9410,66
3617,6144,48
3617,8326,48
3617,6137,48
3618,9345,60
3618,5906,57
3618,5972,56
3619,6362,65
3619,6379,60
3619,8565,59
3620,6125,64
3620,4875,64
3620,6019,64
3621,1052,54
3621,4469,51
3621,2030,51
3622,6036,73
3622,2091,64
3622,9363,60
3623,165,56
3623,4036,54
3623,2241,53
3624,3746,55
3624,2063,53
3624,5244,52
3625,4780,63
3625,4390,62
3625,5081,61
3626,9474,60
3626,3971,58
3626,6057,55
3627,8569,50
3627,4005,47
3627,10212,46
3628,1821,66
3628,5855,63
3628,1023,57
3629,9191,65
3629,4496,64
3629,933,63
3630,4267,78
3630,8900,75
3630,8180,72
3631,8245,64
3631,10694,56
3631,5347,55
3632,3337,61
3632,1665,49
3632,6361,49
3633,5220,55
3633,6561,54
3633,1738,53
3634,6596,58
3634,3897,54
3634,2644,54
3635,4121,72
3635,5732,66
3635,8276,64
3636,7295,50
3636,2422,49
3636,9852,49
3637,84,55
3637,93,53
3637,10033,50
3638,3638,100
3638,3640,52
3638,3641,50
3639,9492,63
3639,4916,56
3639,7611,49
3640,3638,52
3640,3650,52
3640,9061,50
3641,6105,55
3641,5757,54
3641,2934,54
3642,4754,59
3642,3653,54
3642,1032,52
3643,5759,46
3643,2509,44
3643,2898,41
3644,319,55
3644,2313,52
3644,2310,52
3645,7326,46
3645,10129,40
3645,4104,37
3646,4495,50
3646,4691,48
3646,6002,48
3647,3246,46
3647,4300,44
3647,4117,42
3648,1945,53
3648,10735,51
3648,10734,49
3649,7992,47
3649,3878,44
3649,8827,44
3650,3638,100
3650,3640,52
3650,3641,50
3651,5248,89
3651,5247,89
3651,6076,83
3652,4978,59
3652,4982,59
3652,5894,55
3653,3642,54
3653,1235,50
3653,4322,48
3654,7802,63
3654,2771,59
3654,7798,54
3655,10747,64
3655,8883,60
3655,7118,60
3656,8961,69
3656,4600,68
3656,5558,64
3657,3657,100
3657,3762,100
3657,3767,70
3658,2690,63
3658,2688,63
3658,4086,63
3659,8508,63
3659,10215,60
3659,4759,58
3660,8751,80
3660,3805,64
3660,4771,61
3661,3678,52
3661,10526,50
3661,5643,44
3662,3676,83
3662,6319,66
3662,5984,59
3663,2211,80
3663,1973,61
3663,8883,61
3664,1207,57
3664,5952,54
3664,10552,54
3665,8800,72
3665,8798,65
3665,7834,61
3666,8161,73
3666,10590,68
3666,7467,60
3667,8415,61
3667,8917,59
3667,5615,59
3668,6727,70
3668,7386,59
3668,2450,58
3669,6015,57
3669,10483,53
3669,4388,52
3670,8579,51
3670,6806,43
3670,9976,40
3671,4113,68
3671,8921,67
3671,10190,66
3672,4000,71
3672,5083,61
3672,7193,58
3673,4460,55
3673,1492,52
3673,8459,51
3674,7190,66
3674,9918,60
3674,4240,59
3675,2644,70
3675,8570,70
3675,9655,58
3676,3662,83
3676,6319,57
3676,5984,51
3677,1096,71
3677,4388,70
3677,4387,67
3678,10526,55
3678,3661,52
3678,1021,44
3679,1024,55
3679,3402,44
3679,3263,42
3680,1271,63
3680,9909,60
3680,2933,54
3681,1505,52
3681,3369,50
3681,8355,49
3682,7927,65
3682,1447,57
3682,4631,54
3683,985,58
3683,2370,58
3683,7062,58
3684,10034,67
3684,4137,56
3684,7813,55
3685,303,63
3685,6673,60
3685,6213,59
3686,2620,45
3686,7050,44
3686,3744,44
3687,10275,56
3687,6067,51
3687,2656,47
3688,3727,53
3688,10642,53
3688,714,53
3689,4268,48
3689,9745,46
3689,8921,45
3690,5088,48
3690,196,47
3690,4050,46
3691,7534,73
3691,8563,64
3691,3260,61
3692,2131,65
3692,985,63
3692,1423,63
3693,7176,50
3693,10640,48
3693,9131,46
3694,7785,61
3694,4285,59
3694,9745,56
3695,8513,56
3695,5669,52
3695,9097,51
3696,6072,60
3696,6076,60
3696,5159,57
3697,1195,59
3697,4809,57
3697,4919,56
3698,2671,65
3698,229,55
3698,6601,53
3699,2605,76
3699,8060,58
3699,525,57
3700,1915,77
3700,10475,64
3700,2161,59
3701,1907,81
3701,8869,72
3701,5998,70
3702,4267,58
3702,5072,57
3702,702,54
3703,9223,63
3703,6508,60
3703,9135,58
3704,6663,83
3704,2348,83
3704,7502,79
3705,5320,75
3705,6069,75
3705,4117,74
3706,3021,57
3706,9465,55
3706,5703,54
3707,3205,66
3707,4233,59
3707,8400,53
3708,4665,45
3708,9328,44
3708,577,42
3709,2498,68
3709,1785,67
3709,10753,67
3710,2135,86
3710,2432,60
3710,1289,58
3711,8508,58
3711,9679,57
3711,321,56
3712,2619,71
3712,5150,69
3712,606,67
3713,5788,77
3713,8380,69
3713,437,66
3714,6048,59
3714,4178,54
3714,6729,54
3715,5837,66
3715,2489,62
3715,147,57
3716,9139,68
3716,465,67
3716,4034,65
3717,1042,56
3717,7523,54
3717,6594,54
3718,9680,66
3718,3158,59
3718,9137,57
3719,3720,75
3719,8206,66
3719,10684,63
3720,3719,75
3720,2424,65
3720,3306,63
3721,6328,61
3721,10684,60
3721,8206,58
3722,8027,77
3722,1192,62
3722,759,58
3723,9242,67
3723,8266,62
3723,9135,61
3724,6753,100
3724,3724,100
3724,9422,90
3725,3368,63
3725,8615,54
3725,1039,52
3726,8971,65
3726,6229,62
3726,7795,58
3727,10642,93
3727,9911,85
3727,9233,84
3728,6498,93
3728,9244,91
3728,1046,89
3729,2589,57
3729,6959,54
3729,7595,50
3730,5401,76
3730,10166,73
3730,3805,69
3731,442,57
3731,6482,56
3731,4254,55
3732,5302,85
3732,5801,70
3732,7361,70
3733,1786,71
3733,8350,68
3733,9407,63
3734,5570,63
3734,1811,58
3734,923,55
3735,4090,52
3735,9904,50
3735,2630,49
3736,6872,91
3736,8873,91
3736,4369,90
3737,8869,69
3737,9237,66
3737,2632,64
3738,443,51
3738,588,47
3738,3613,44
3739,10681,59
3739,10507,52
3739,974,50
3740,865,48
3740,8980,46
3740,782,46
3741,8034,75
3741,5452,71
3741,1784,68
3742,7524,57
3742,10304,53
3742,1445,44
3743,4259,60
3743,3750,59
3743,4019,57
3744,3792,67
3744,3042,62
3744,2827,61
3745,6117,65
3745,6724,56
3745,526,53
3746,96,81
3746,10783,77
3746,6042,70
3747,9709,52
3747,10156,50
3747,6660,48
3748,9588,63
3748,3429,61
3748,9408,58
3749,5395,75
3749,6257,74
3749,9313,66
3750,6030,59
3750,3743,59
3750,4874,52
3751,859,56
3751,2899,52
3751,8609,50
3752,5267,50
3752,3037,47
3752,9678,45
3753,8282,66
3753,306,61
3753,5268,61
3754,9676,61
3754,8614,58
3754,9474,58
3755,3763,67
3755,2310,61
3755,1979,55
3756,4006,64
3756,3757,61
3756,3761,60
3757,3761,98
3757,3756,61
3757,5159,58
3758,1909,54
3758,4056,52
3758,5925,50
3759,5904,77
3759,6634,69
3759,7529,65
3760,6147,66
3760,2310,63
3760,7253,61
3761,3757,98
3761,3756,60
3761,3555,60
3762,3657,100
3762,3762,100
3762,3767,70
3763,3755,67
3763,6034,64
3763,606,61
3764,10520,54
3764,3820,52
3764,8566,51
3765,219,56
3765,1021,54
3765,2443,52
3766,10031,65
3766,4386,64
3766,121,62
3767,3657,70
3767,9741,70
3767,3762,70
3768,8221,70
3768,8962,62
3768,829,59
3769,6726,70
3769,1110,66
3769,4618,61
3770,1438,64
3770,2507,59
3770,3565,59
3771,2066,84
3771,6627,78
3771,9406,74
3772,3778,78
3772,3782,62
3772,5885,59
3773,3783,92
3773,3782,55
3773,8600,51
3774,3776,64
3774,10604,50
3774,4052,47
3775,7875,58
3775,6490,52
3775,1320,50
3776,3774,64
3776,8299,56
3776,6019,50
3777,4483,62
3777,9909,62
3777,1271,59
3778,3772,78
3778,9044,59
3778,8865,56
3779,7244,58
3779,2057,57
3779,3318,52
3780,1130,63
3780,1138,58
3780,7520,55
3781,6686,57
3781,1129,47
3781,8457,46
3782,4017,64
3782,10750,64
3782,3772,62
3783,3773,92
3783,10175,55
3783,10181,51
3784,3936,48
3784,345,48
3784,4283,48
3785,5927,45
3785,6021,40
3785,8748,40
3786,3148,78
3786,862,57
3786,8143,54
3787,7880,71
3787,3392,66
3787,767,61
3788,2841,47
3788,5768,46
3788,4897,46
3789,8407,64
3789,4210,64
3789,10407,59
3790,7532,72
3790,5510,72
3790,1042,67
3791,9041,76
3791,3795,75
3791,9141,70
3792,8598,70
3792,3744,67
3792,3565,65
3793,4388,73
3793,4257,73
3793,4018,72
3794,866,80
3794,1067,70
3794,4476,69
3795,1531,78
3795,3791,75
3795,587,75
3796,2785,87
3796,894,85
3796,6631,83
3797,2608,75
3797,6629,73
3797,7503,71
3798,2896,52
3798,2078,51
3798,2676,49
3799,8350,79
3799,4143,69
3799,6947,68
3800,1835,72
3800,1135,67
3800,5897,63
3801,9090,93
3801,3807,87
3801,3808,85
3802,284,39
3802,10410,37
3802,8239,34
3803,8325,91
3803,4561,86
3803,8741,79
3804,2741,73
3804,7621,73
3804,7728,70
3805,4771,96
3805,10166,94
3805,9681,85
3806,9244,83
3806,353,83
3806,9245,82
3807,3808,98
3807,3801,87
3807,9090,76
3808,3807,98
3808,3801,85
3808,9090,74
3809,10609,55
3809,6948,52
3809,1067,51
3810,3814,100
3810,6873,75
3810,6870,75
3811,10704,52
3811,442,50
3811,7130,49
3812,5131,64
3812,8566,61
3812,10713,57
3813,7132,72
3813,10502,66
3813,5181,51
3814,3814,100
3814,6873,75
3814,6870,75
3815,962,51
3815,760,46
3815,4938,45
3816,10689,58
3816,10227,57
3816,4030,55
3817,2020,90
3817,4387,86
3817,8563,86
3818,3823,63
3818,482,50
3818,1921,48
3819,1844,100
3819,3819,100
3819,10653,100
3820,6942,73
3820,4233,64
3820,7424,64
3821,9411,79
3821,1916,70
3821,227,60
3822,8228,50
3822,10269,46
3822,7029,46
3823,3818,63
3823,4233,54
3823,3820,49
3824,9477,69
3824,4120,68
3824,3068,67
3825,10588,67
3825,7337,62
3825,6428,61
3826,2990,66
3826,8965,65
3826,5207,65
3827,762,72
3827,5976,72
3827,5452,61
3828,9090,58
3828,3801,56
3828,3793,54
3829,8891,79
3829,230,64
3829,9459,64
3830,6248,69
3830,452,60
3830,1091,59
3831,7535,68
3831,3011,66
3831,6609,62
3832,1734,67
3832,8780,63
3832,9199,56
3833,6711,60
3833,3732,53
3833,5020,47
3834,8273,69
3834,7610,68
3834,6593,60
3835,1209,65
3835,10683,58
3835,6597,57
3836,8704,59
3836,3940,58
3836,10216,57
3837,9537,61
3837,5102,60
3837,2899,59
3838,511,67
3838,8734,64
3838,8475,61
3839,8245,59
3839,1042,58
3839,9848,54
3840,2723,71
3840,3568,66
3840,3562,66
3841,7856,58
3841,8272,57
3841,7796,56
3842,1043,52
3842,4992,48
3842,8739,46
3843,3859,60
3843,7373,55
3843,2875,53
3844,5747,56
3844,4441,53
3844,1515,51
3845,5226,50
3845,449,48
3845,204,48
3846,3273,71
3846,10617,68
3846,983,67
3847,10487,56
3847,6000,55
3847,6001,55
3848,4390,61
3848,10457,61
3848,2385,59
3849,8292,62
3849,3522,54
3849,9117,49
3850,6207,67
3850,1331,63
3850,3931,61
3851,5364,59
3851,5355,59
3851,4641,54
3852,5977,60
3852,4420,57
3852,8373,57
3853,8023,58
3853,3273,56
3853,3767,55
3854,4121,67
3854,8961,63
3854,10480,63
3855,1974,44
3855,1564,43
3855,8566,42
3856,2885,68
3856,8088,67
3856,8389,62
3857,986,53
3857,8948,50
3857,4279,46
3858,8126,59
3858,163,50
3858,8398,48
3859,730,69
3859,7373,62
3859,3150,61
3860,3341,65
3860,5337,65
3860,5238,63
3861,9527,79
3861,2873,76
3861,3972,68
3862,8914,65
3862,1542,64
3862,4721,63
3863,9281,72
3863,10690,60
3863,4269,58
3864,5004,95
3864,7477,64
3864,6746,53
3865,3866,83
3865,573,65
3865,7686,60
3866,3865,83
3866,10685,72
3866,573,70
3867,3102,64
3867,2450,63
3867,1270,60
3868,3869,56
3868,3207,49
3868,8380,48
3869,3868,56
3869,4369,55
3869,2763,50
3870,8154,68
3870,5296,68
3870,3273,66
3871,7676,64
3871,2259,57
3871,2070,54
3872,12,57
3872,6311,48
3872,9431,48
3873,7220,92
3873,4123,74
3873,10052,68
3874,5219,77
3874,7769,72
3874,5275,69
3875,9268,44
3875,4625,41
3875,2592,39
3876,9637,67
3876,10398,54
3876,10391,54
3877,6735,60
3877,4852,55
3877,6891,52
3878,7991,63
3878,8292,57
3878,6363,57
3879,8333,87
3879,10034,56
3879,5069,56
3880,8667,76
3880,10557,70
3880,5653,66
3881,10113,63
3881,4418,57
3881,7931,57
3882,5828,66
3882,9176,64
3882,4256,59
3883,4770,60
3883,9290,46
3883,6048,45
3884,7950,64
3884,4039,63
3884,8869,55
3885,9559,65
3885,1789,65
3885,9407,61
3886,5296,56
3886,6977,56
3886,3804,52
3887,8832,48
3887,9107,46
3887,3103,38
3888,6021,70
3888,10684,57
3888,2427,56
3889,5182,51
3889,2272,50
3889,1694,48
3890,10794,50
3890,9855,48
3890,4968,48
3891,7767,52
3891,3951,50
3891,9023,48
3892,9790,49
3892,10058,45
3892,5986,44
3893,6584,52
3893,148,50
3893,9295,48
3894,9964,67
3894,3906,59
3894,7021,57
3895,10106,60
3895,5073,58
3895,472,57
3896,3115,68
3896,5837,67
3896,2835,63
3897,2280,66
3897,6875,61
3897,5861,61
3898,3295,61
3898,8522,60
3898,1965,52
3899,8759,53
3899,7878,42
3899,2443,36
3900,4268,74
3900,2355,65
3900,5237,65
3901,2302,67
3901,2299,67
3901,6952,64
3902,7836,52
3902,5192,52
3902,4799,49
3903,6034,57
3903,8563,54
3903,5613,52
3904,2200,62
3904,522,61
3904,828,59
3905,4236,88
3905,6407,87
3905,6591,83
3906,7426,71
3906,9964,63
3906,2085,62
3907,5351,52
3907,6302,49
3907,2221,47
3908,8763,41
3908,7858,41
3908,2584,40
3909,9157,39
3909,347,38
3909,5199,37
3910,9176,83
3910,5828,80
3910,5452,76
3911,1214,49
3911,5667,48
3911,10656,47
3912,5128,48
3912,6617,44
3912,1608,43
3913,6034,59
3913,5613,53
3913,1799,53
3914,7800,47
3914,7328,46
3914,1878,46
3915,220,61
3915,2885,61
3915,4806,58
3916,3535,49
3916,5591,47
3916,5921,47
3917,799,69
3917,10105,66
3917,492,62
3918,8430,66
3918,3310,62
3918,8477,55
3919,3929,85
3919,6899,68
3919,5320,65
3920,10637,57
3920,3928,53
3920,9798,52
3921,6789,73
3921,7605,71
3921,3967,71
3922,829,77
3922,3595,77
3922,8221,75
3923,7974,73
3923,7066,67
3923,7612,65
3924,8943,63
3924,4034,57
3924,1146,57
3925,1601,62
3925,5156,57
3925,10690,55
3926,6393,60
3926,1424,59
3926,8476,55
3927,8671,57
3927,5132,56
3927,3574,54
3928,10567,57
3928,9798,55
3928,2314,53
3929,3919,85
3929,5320,76
3929,8329,74
3930,10226,55
3930,5742,50
3930,6001,45
3931,6207,76
3931,1331,65
3931,1330,63
3932,924,62
3932,4472,59
3932,7130,59
3933,6080,62
3933,6083,60
3933,6084,60
3934,6072,55
3934,6076,55
3934,4180,54
3935,3936,66
3935,5187,62
3935,658,57
3936,3935,66
3936,736,55
3936,3481,54
3937,8475,52
3937,1098,47
3937,9680,46
3938,3804,56
3938,67,55
3938,6583,54
3939,2354,65
3939,2990,59
3939,5607,59
3940,3836,58
3940,7873,47
3940,1606,46
3941,9199,44
3941,555,44
3941,7641,42
3942,7181,50
3942,8634,47
3942,5863,46
3943,2579,56
3943,1036,53
3943,4028,52
3944,1730,53
3944,419,52
3944,7568,50
3945,2007,63
3945,7228,54
3945,3581,52
3946,1457,53
3946,31,52
3946,1376,52
3947,6094,49
3947,1628,48
3947,10405,47
3948,7635,48
3948,8982,41
3948,8938,41
3949,9340,38
3949,7451,38
3949,4355,35
3950,10649,61
3950,947,59
3950,6949,56
3951,1544,67
3951,4106,62
3951,10288,61
3952,1907,80
3952,8869,74
3952,5370,72
3953,5648,83
3953,3147,80
3953,761,73
3954,2590,55
3954,2584,54
3954,4113,54
3955,1899,72
3955,4117,60
3955,2277,59
3956,7214,61
3956,1518,59
3956,9522,59
3957,1539,81
3957,8331,80
3957,497,80
3958,7659,96
3958,1537,96
3958,5699,90
3959,2874,58
3959,9919,57
3959,771,57
3960,922,54
3960,8919,49
3960,8928,49
3961,6543,68
3961,470,54
3961,9359,53
3962,742,64
3962,3492,61
3962,8857,59
3963,5526,62
3963,5326,57
3963,4117,56
3964,568,84
3964,8329,74
3964,322,69
3965,4266,72
3965,5375,66
3965,10038,55
3966,1441,63
3966,6522,61
3966,8850,58
3967,7805,76
3967,3921,71
3967,9241,68
3968,7142,80
3968,6133,78
3968,2060,78
3969,7974,52
3969,5695,49
3969,1546,48
3970,9136,61
3970,1693,60
3970,9904,59
3971,7727,70
3971,10056,66
3971,2450,60
3972,1904,90
3972,8331,90
3972,497,90
3973,9664,62
3973,351,54
3973,5877,53
3974,8872,67
3974,3196,64
3974,712,63
3975,6238,67
3975,7877,49
3975,7670,46
3976,10033,69
3976,1957,57
3976,2273,54
3977,84,58
3977,10677,55
3977,7215,55
3978,6446,56
3978,5719,55
3978,9639,54
3979,6984,53
3979,4878,53
3979,3570,52
3980,9012,66
3980,25,63
3980,3107,61
3981,2671,61
3981,1087,52
3981,2475,52
3982,9464,65
3982,6316,59
3982,7974,57
3983,6634,70
3983,5802,68
3983,3704,68
3984,6218,71
3984,9463,68
3984,3017,64
3985,2886,85
3985,6508,75
3985,9801,60
3986,9746,64
3986,1188,63
3986,9930,62
3987,5609,76
3987,5377,76
3987,6243,70
3988,7969,65
3988,1504,60
3988,9309,60
3989,3651,68
3989,9121,66
3989,4180,65
3990,8374,66
3990,9565,50
3990,4214,50
3991,4766,99
3991,7805,51
3991,811,46
3992,5461,50
3992,2870,47
3992,756,47
3993,5547,57
3993,4116,56
3993,2513,54
3994,6299,51
3994,10344,47
3994,6112,41
3995,9960,62
3995,4735,58
3995,7863,56
3996,2165,70
3996,9021,56
3996,6293,54
3997,6905,51
3997,6295,49
3997,8348,46
3998,3235,51
3998,7622,51
3998,9390,49
3999,1032,53
3999,4754,51
3999,1235,49
4000,10261,71
4000,3672,71
4000,4136,68
4001,6933,67
4001,5439,55
4001,6596,55
4002,1696,66
4002,471,58
4002,3094,58
4003,4445,50
4003,134,47
4003,1483,46
4004,9909,65
4004,1271,62
4004,329,59
4005,6660,56
4005,6315,52
4005,8798,52
4006,2447,79
4006,6424,74
4006,7754,69
